Hum;24;Sat Jan 21 2017 13:34:28 GMT+0100 (CET);
Light;171;Sat Jan 21 2017 13:34:56 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:34:57 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:34:57 GMT+0100 (CET);
Light;293;Sat Jan 21 2017 13:35:26 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:35:26 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:35:26 GMT+0100 (CET);
Light;278;Sat Jan 21 2017 13:35:55 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:35:55 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:35:55 GMT+0100 (CET);
Light;255;Sat Jan 21 2017 13:36:24 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:36:25 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:36:25 GMT+0100 (CET);
Light;267;Sat Jan 21 2017 13:36:54 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:36:54 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:36:54 GMT+0100 (CET);
Light;293;Sat Jan 21 2017 13:37:23 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:37:23 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:37:23 GMT+0100 (CET);
Light;305;Sat Jan 21 2017 13:37:52 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:37:52 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:37:53 GMT+0100 (CET);
Light;129;Sat Jan 21 2017 13:38:22 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:38:22 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:38:22 GMT+0100 (CET);
Light;278;Sat Jan 21 2017 13:38:51 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:38:51 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:38:51 GMT+0100 (CET);
Light;225;Sat Jan 21 2017 13:39:20 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:39:20 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:39:21 GMT+0100 (CET);
Light;316;Sat Jan 21 2017 13:39:49 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:39:50 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:39:51 GMT+0100 (CET);
Light;198;Sat Jan 21 2017 13:40:19 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:40:19 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:40:19 GMT+0100 (CET);
Light;129;Sat Jan 21 2017 13:40:48 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:40:48 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:40:48 GMT+0100 (CET);
Light;198;Sat Jan 21 2017 13:41:17 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:41:18 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:41:18 GMT+0100 (CET);
Light;137;Sat Jan 21 2017 13:41:47 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:41:47 GMT+0100 (CET);
Hum;23;Sat Jan 21 2017 13:41:47 GMT+0100 (CET);
Light;183;Sat Jan 21 2017 13:42:16 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:42:16 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:42:16 GMT+0100 (CET);
Light;129;Sat Jan 21 2017 13:42:45 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:42:45 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:42:46 GMT+0100 (CET);
Light;297;Sat Jan 21 2017 13:43:15 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:43:15 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:43:16 GMT+0100 (CET);
Light;213;Sat Jan 21 2017 13:43:44 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:43:44 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:43:45 GMT+0100 (CET);
Light;183;Sat Jan 21 2017 13:44:13 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:44:13 GMT+0100 (CET);
Hum;27;Sat Jan 21 2017 13:44:14 GMT+0100 (CET);
Light;144;Sat Jan 21 2017 13:44:42 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:44:43 GMT+0100 (CET);
Hum;29;Sat Jan 21 2017 13:44:43 GMT+0100 (CET);
Light;202;Sat Jan 21 2017 13:45:12 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:45:12 GMT+0100 (CET);
Hum;31;Sat Jan 21 2017 13:45:12 GMT+0100 (CET);
Light;118;Sat Jan 21 2017 13:45:41 GMT+0100 (CET);
Temp;27;Sat Jan 21 2017 13:45:41 GMT+0100 (CET);
Hum;30;Sat Jan 21 2017 13:45:41 GMT+0100 (CET);
Light;194;Sat Jan 21 2017 13:46:10 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:46:11 GMT+0100 (CET);
Hum;26;Sat Jan 21 2017 13:46:11 GMT+0100 (CET);
Light;152;Sat Jan 21 2017 13:46:40 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:46:40 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:46:40 GMT+0100 (CET);
Light;247;Sat Jan 21 2017 13:47:09 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:47:09 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:47:09 GMT+0100 (CET);
Light;125;Sat Jan 21 2017 13:47:38 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:47:38 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:47:39 GMT+0100 (CET);
Light;102;Sat Jan 21 2017 13:48:07 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:48:08 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:48:08 GMT+0100 (CET);
Light;240;Sat Jan 21 2017 13:48:37 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:48:37 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:48:37 GMT+0100 (CET);
Light;102;Sat Jan 21 2017 13:49:06 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:49:06 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:49:07 GMT+0100 (CET);
Light;217;Sat Jan 21 2017 13:49:35 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:49:36 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:49:36 GMT+0100 (CET);
Light;95;Sat Jan 21 2017 13:50:05 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:50:05 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:50:05 GMT+0100 (CET);
Light;183;Sat Jan 21 2017 13:50:34 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:50:34 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:50:34 GMT+0100 (CET);
Light;240;Sat Jan 21 2017 13:51:03 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:51:04 GMT+0100 (CET);
Hum;27;Sat Jan 21 2017 13:51:05 GMT+0100 (CET);
Light;160;Sat Jan 21 2017 13:51:33 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:51:33 GMT+0100 (CET);
Hum;26;Sat Jan 21 2017 13:51:33 GMT+0100 (CET);
Light;114;Sat Jan 21 2017 13:52:02 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:52:02 GMT+0100 (CET);
Hum;26;Sat Jan 21 2017 13:52:03 GMT+0100 (CET);
Light;267;Sat Jan 21 2017 13:52:31 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:52:31 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:52:31 GMT+0100 (CET);
Light;263;Sat Jan 21 2017 13:53:00 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:53:01 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:53:02 GMT+0100 (CET);
Light;106;Sat Jan 21 2017 13:53:30 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:53:30 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:53:30 GMT+0100 (CET);
Light;179;Sat Jan 21 2017 13:53:59 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:53:59 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:54:00 GMT+0100 (CET);
Light;259;Sat Jan 21 2017 13:54:28 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:54:29 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:54:29 GMT+0100 (CET);
Light;236;Sat Jan 21 2017 13:54:58 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:54:58 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:54:58 GMT+0100 (CET);
Light;232;Sat Jan 21 2017 13:55:27 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:55:27 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 13:55:27 GMT+0100 (CET);
Light;141;Sat Jan 21 2017 13:55:56 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:55:56 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:55:57 GMT+0100 (CET);
Light;213;Sat Jan 21 2017 13:56:25 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:56:26 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:56:26 GMT+0100 (CET);
Light;267;Sat Jan 21 2017 13:56:55 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:56:55 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:56:55 GMT+0100 (CET);
Light;205;Sat Jan 21 2017 13:57:24 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:57:24 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:57:25 GMT+0100 (CET);
Light;110;Sat Jan 21 2017 13:57:53 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:57:54 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:57:54 GMT+0100 (CET);
Light;236;Sat Jan 21 2017 13:58:23 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:58:23 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:58:23 GMT+0100 (CET);
Light;171;Sat Jan 21 2017 13:58:52 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:58:52 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:58:52 GMT+0100 (CET);
Light;259;Sat Jan 21 2017 13:59:21 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:59:21 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:59:22 GMT+0100 (CET);
Light;217;Sat Jan 21 2017 13:59:51 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 13:59:51 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 13:59:51 GMT+0100 (CET);
Light;110;Sat Jan 21 2017 14:00:20 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:00:20 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:00:20 GMT+0100 (CET);
Light;186;Sat Jan 21 2017 14:00:49 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:00:49 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:00:50 GMT+0100 (CET);
Light;137;Sat Jan 21 2017 14:01:18 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:01:19 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:01:19 GMT+0100 (CET);
Light;236;Sat Jan 21 2017 14:01:48 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:01:48 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:01:48 GMT+0100 (CET);
Light;247;Sat Jan 21 2017 14:02:17 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:02:17 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:02:17 GMT+0100 (CET);
Light;141;Sat Jan 21 2017 14:02:46 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:02:47 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:02:47 GMT+0100 (CET);
Light;259;Sat Jan 21 2017 14:03:16 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:03:16 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:03:16 GMT+0100 (CET);
Light;217;Sat Jan 21 2017 14:03:45 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:03:46 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:03:47 GMT+0100 (CET);
Light;133;Sat Jan 21 2017 14:04:14 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:04:14 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:04:15 GMT+0100 (CET);
Light;194;Sat Jan 21 2017 14:04:43 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:04:44 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:04:44 GMT+0100 (CET);
Light;148;Sat Jan 21 2017 14:05:13 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:05:13 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:05:14 GMT+0100 (CET);
Light;110;Sat Jan 21 2017 14:05:42 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:05:42 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:05:43 GMT+0100 (CET);
Light;114;Sat Jan 21 2017 14:06:11 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:06:12 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:06:12 GMT+0100 (CET);
Light;137;Sat Jan 21 2017 14:06:41 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:06:41 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:06:41 GMT+0100 (CET);
Light;183;Sat Jan 21 2017 14:07:10 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:07:10 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:07:11 GMT+0100 (CET);
Light;209;Sat Jan 21 2017 14:07:39 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:07:40 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:07:40 GMT+0100 (CET);
Light;263;Sat Jan 21 2017 14:08:09 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:08:09 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:08:09 GMT+0100 (CET);
Light;263;Sat Jan 21 2017 14:08:38 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:08:38 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:08:38 GMT+0100 (CET);
Light;263;Sat Jan 21 2017 14:09:07 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:09:07 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:09:08 GMT+0100 (CET);
Light;205;Sat Jan 21 2017 14:09:36 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:09:37 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:09:37 GMT+0100 (CET);
Light;167;Sat Jan 21 2017 14:10:06 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:10:06 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:10:06 GMT+0100 (CET);
Light;270;Sat Jan 21 2017 14:10:35 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:10:36 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:10:36 GMT+0100 (CET);
Light;122;Sat Jan 21 2017 14:11:04 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:11:05 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:11:05 GMT+0100 (CET);
Light;240;Sat Jan 21 2017 14:11:34 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:11:34 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:11:34 GMT+0100 (CET);
Light;102;Sat Jan 21 2017 14:12:03 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:12:03 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:12:03 GMT+0100 (CET);
Light;263;Sat Jan 21 2017 14:12:32 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:12:32 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:12:33 GMT+0100 (CET);
Light;236;Sat Jan 21 2017 14:13:02 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:13:02 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:13:02 GMT+0100 (CET);
Light;221;Sat Jan 21 2017 14:13:31 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:13:31 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:13:31 GMT+0100 (CET);
Light;118;Sat Jan 21 2017 14:14:00 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:14:00 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:14:01 GMT+0100 (CET);
Light;240;Sat Jan 21 2017 14:14:29 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:14:30 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:14:30 GMT+0100 (CET);
Light;194;Sat Jan 21 2017 14:14:59 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:14:59 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:14:59 GMT+0100 (CET);
Light;244;Sat Jan 21 2017 14:15:28 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:15:28 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:15:28 GMT+0100 (CET);
Light;267;Sat Jan 21 2017 14:15:57 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:15:58 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:15:58 GMT+0100 (CET);
Light;225;Sat Jan 21 2017 14:16:27 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:16:27 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:16:27 GMT+0100 (CET);
Light;171;Sat Jan 21 2017 14:16:56 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:16:56 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:16:56 GMT+0100 (CET);
Light;221;Sat Jan 21 2017 14:17:25 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:17:26 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:17:26 GMT+0100 (CET);
Light;194;Sat Jan 21 2017 14:17:54 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:17:55 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:17:55 GMT+0100 (CET);
Light;164;Sat Jan 21 2017 14:18:24 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:18:24 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:18:24 GMT+0100 (CET);
Light;267;Sat Jan 21 2017 14:18:53 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:18:53 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:18:54 GMT+0100 (CET);
Light;144;Sat Jan 21 2017 14:19:22 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:19:23 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:19:23 GMT+0100 (CET);
Light;255;Sat Jan 21 2017 14:19:52 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:19:52 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:19:52 GMT+0100 (CET);
Light;114;Sat Jan 21 2017 14:20:21 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:20:21 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:20:21 GMT+0100 (CET);
Light;114;Sat Jan 21 2017 14:20:50 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:20:51 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:20:51 GMT+0100 (CET);
Light;110;Sat Jan 21 2017 14:21:20 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:21:20 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:21:20 GMT+0100 (CET);
Light;106;Sat Jan 21 2017 14:21:49 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:21:49 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:21:49 GMT+0100 (CET);
Light;267;Sat Jan 21 2017 14:22:18 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:22:19 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:22:20 GMT+0100 (CET);
Light;129;Sat Jan 21 2017 14:22:48 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:22:48 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:22:48 GMT+0100 (CET);
Light;160;Sat Jan 21 2017 14:23:17 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:23:17 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:23:17 GMT+0100 (CET);
Light;156;Sat Jan 21 2017 14:23:46 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:23:46 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:23:47 GMT+0100 (CET);
Light;205;Sat Jan 21 2017 14:24:15 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:24:16 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:24:16 GMT+0100 (CET);
Light;263;Sat Jan 21 2017 14:24:45 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:24:45 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:24:45 GMT+0100 (CET);
Light;213;Sat Jan 21 2017 14:25:14 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:25:14 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:25:15 GMT+0100 (CET);
Light;110;Sat Jan 21 2017 14:25:43 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:25:43 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:25:44 GMT+0100 (CET);
Light;217;Sat Jan 21 2017 14:26:13 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:26:13 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:26:13 GMT+0100 (CET);
Light;267;Sat Jan 21 2017 14:26:42 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:26:42 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:26:43 GMT+0100 (CET);
Light;225;Sat Jan 21 2017 14:27:11 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:27:11 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:27:12 GMT+0100 (CET);
Light;99;Sat Jan 21 2017 14:27:40 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:27:41 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:27:41 GMT+0100 (CET);
Light;251;Sat Jan 21 2017 14:28:10 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:28:10 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:28:11 GMT+0100 (CET);
Light;259;Sat Jan 21 2017 14:28:39 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:28:39 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:28:39 GMT+0100 (CET);
Light;263;Sat Jan 21 2017 14:29:08 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:29:09 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:29:09 GMT+0100 (CET);
Light;232;Sat Jan 21 2017 14:29:38 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:29:38 GMT+0100 (CET);
Hum;25;Sat Jan 21 2017 14:29:38 GMT+0100 (CET);
Light;190;Sat Jan 21 2017 14:30:07 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:30:07 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:30:07 GMT+0100 (CET);
Light;110;Sat Jan 21 2017 14:30:36 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:30:36 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:30:37 GMT+0100 (CET);
Light;122;Sat Jan 21 2017 14:31:05 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:31:06 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:31:06 GMT+0100 (CET);
Light;175;Sat Jan 21 2017 14:31:35 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:31:35 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:31:36 GMT+0100 (CET);
Light;244;Sat Jan 21 2017 14:32:04 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:32:04 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:32:05 GMT+0100 (CET);
Light;236;Sat Jan 21 2017 14:32:33 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:32:34 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:32:34 GMT+0100 (CET);
Light;221;Sat Jan 21 2017 14:33:03 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:33:03 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:33:03 GMT+0100 (CET);
Light;213;Sat Jan 21 2017 14:33:32 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:33:32 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:33:32 GMT+0100 (CET);
Light;209;Sat Jan 21 2017 14:34:01 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:34:01 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:34:02 GMT+0100 (CET);
Light;122;Sat Jan 21 2017 14:34:31 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:34:31 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:34:31 GMT+0100 (CET);
Light;232;Sat Jan 21 2017 14:35:00 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:35:00 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:35:00 GMT+0100 (CET);
Light;221;Sat Jan 21 2017 14:35:29 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:35:29 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:35:29 GMT+0100 (CET);
Light;167;Sat Jan 21 2017 14:35:58 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:35:59 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:35:59 GMT+0100 (CET);
Light;137;Sat Jan 21 2017 14:36:28 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:36:28 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:36:28 GMT+0100 (CET);
Light;263;Sat Jan 21 2017 14:36:57 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:36:57 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:36:58 GMT+0100 (CET);
Light;198;Sat Jan 21 2017 14:37:26 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:37:27 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:37:27 GMT+0100 (CET);
Light;194;Sat Jan 21 2017 14:37:56 GMT+0100 (CET);
Temp;28;Sat Jan 21 2017 14:37:56 GMT+0100 (CET);
Hum;24;Sat Jan 21 2017 14:37:56 GMT+0100 (CET);
Light;213;Sat Jan 21 2017 14:38:25 GMT+0100 (CET);
